"","well","plateID","age","mouseID","sex"
"I16-MAA001871-3_39_F-1-1.csv","I16","MAA001871","3","39","F"
"I16-MAA001872-3_39_F-1-1.csv","I16","MAA001872","3","39","F"
"I16-MAA001873-3_38_F-1-1.csv","I16","MAA001873","3","38","F"
"I17-MAA000583-3_9_M-1-1.csv","I17","MAA000583","3","9","M"
"I17-MAA000611-3_8_M-1-1.csv","I17","MAA000611","3","8","M"
"I17-MAA000612-3_9_M-1-1.csv","I17","MAA000612","3","9","M"
"I17-MAA000870-3_10_M-1-1.csv","I17","MAA000870","3","10","M"
"I17-MAA000871-3_11_M-1-1.csv","I17","MAA000871","3","11","M"
"I17-MAA000909-3_10_M-1-1.csv","I17","MAA000909","3","10","M"
"I17-MAA001539-3_56_F-1-1.csv","I17","MAA001539","3","56","F"
"I17-MAA001632-3_56_F-1-1.csv","I17","MAA001632","3","56","F"
"I17-MAA001869-3_38_F-1-1.csv","I17","MAA001869","3","38","F"
"I17-MAA001872-3_39_F-1-1.csv","I17","MAA001872","3","39","F"
"I17-MAA001873-3_38_F-1-1.csv","I17","MAA001873","3","38","F"
"I18-MAA000583-3_9_M-1-1.csv","I18","MAA000583","3","9","M"
"I18-MAA000611-3_8_M-1-1.csv","I18","MAA000611","3","8","M"
"I18-MAA000870-3_10_M-1-1.csv","I18","MAA000870","3","10","M"
"I18-MAA000871-3_11_M-1-1.csv","I18","MAA000871","3","11","M"
"I18-MAA000909-3_10_M-1-1.csv","I18","MAA000909","3","10","M"
"I18-MAA000937-3_8_M-1-1.csv","I18","MAA000937","3","8","M"
"I18-MAA001539-3_56_F-1-1.csv","I18","MAA001539","3","56","F"
"I18-MAA001632-3_56_F-1-1.csv","I18","MAA001632","3","56","F"
"I18-MAA001869-3_38_F-1-1.csv","I18","MAA001869","3","38","F"
"I18-MAA001871-3_39_F-1-1.csv","I18","MAA001871","3","39","F"
"I18-MAA001873-3_38_F-1-1.csv","I18","MAA001873","3","38","F"
"I18-MAA001875-3_39_F-1-1.csv","I18","MAA001875","3","39","F"
"I19-MAA000583-3_9_M-1-1.csv","I19","MAA000583","3","9","M"
"I19-MAA000612-3_9_M-1-1.csv","I19","MAA000612","3","9","M"
"I19-MAA000870-3_10_M-1-1.csv","I19","MAA000870","3","10","M"
"I19-MAA000871-3_11_M-1-1.csv","I19","MAA000871","3","11","M"
"I19-MAA000909-3_10_M-1-1.csv","I19","MAA000909","3","10","M"
"I19-MAA000937-3_8_M-1-1.csv","I19","MAA000937","3","8","M"
"I19-MAA001539-3_56_F-1-1.csv","I19","MAA001539","3","56","F"
"I19-MAA001632-3_56_F-1-1.csv","I19","MAA001632","3","56","F"
"I19-MAA001871-3_39_F-1-1.csv","I19","MAA001871","3","39","F"
"I19-MAA001872-3_39_F-1-1.csv","I19","MAA001872","3","39","F"
"I19-MAA001873-3_38_F-1-1.csv","I19","MAA001873","3","38","F"
"I2-MAA000611-3_8_M-1-1.csv","I2","MAA000611","3","8","M"
"I2-MAA000612-3_9_M-1-1.csv","I2","MAA000612","3","9","M"
"I2-MAA000870-3_10_M-1-1.csv","I2","MAA000870","3","10","M"
"I2-MAA000871-3_11_M-1-1.csv","I2","MAA000871","3","11","M"
"I2-MAA000909-3_10_M-1-1.csv","I2","MAA000909","3","10","M"
"I2-MAA000937-3_8_M-1-1.csv","I2","MAA000937","3","8","M"
"I2-MAA001539-3_56_F-1-1.csv","I2","MAA001539","3","56","F"
"I2-MAA001632-3_56_F-1-1.csv","I2","MAA001632","3","56","F"
"I2-MAA001869-3_38_F-1-1.csv","I2","MAA001869","3","38","F"
"I2-MAA001872-3_39_F-1-1.csv","I2","MAA001872","3","39","F"
"I2-MAA001873-3_38_F-1-1.csv","I2","MAA001873","3","38","F"
"I2-MAA001875-3_39_F-1-1.csv","I2","MAA001875","3","39","F"
"I20-MAA000611-3_8_M-1-1.csv","I20","MAA000611","3","8","M"
"I20-MAA000870-3_10_M-1-1.csv","I20","MAA000870","3","10","M"
"I20-MAA000871-3_11_M-1-1.csv","I20","MAA000871","3","11","M"
"I20-MAA000909-3_10_M-1-1.csv","I20","MAA000909","3","10","M"
"I20-MAA000937-3_8_M-1-1.csv","I20","MAA000937","3","8","M"
"I20-MAA001539-3_56_F-1-1.csv","I20","MAA001539","3","56","F"
"I20-MAA001632-3_56_F-1-1.csv","I20","MAA001632","3","56","F"
"I20-MAA001869-3_38_F-1-1.csv","I20","MAA001869","3","38","F"
"I20-MAA001872-3_39_F-1-1.csv","I20","MAA001872","3","39","F"
"I20-MAA001873-3_38_F-1-1.csv","I20","MAA001873","3","38","F"
"I21-MAA000583-3_9_M-1-1.csv","I21","MAA000583","3","9","M"
"I21-MAA000611-3_8_M-1-1.csv","I21","MAA000611","3","8","M"
"I21-MAA000612-3_9_M-1-1.csv","I21","MAA000612","3","9","M"
"I21-MAA000870-3_10_M-1-1.csv","I21","MAA000870","3","10","M"
"I21-MAA000871-3_11_M-1-1.csv","I21","MAA000871","3","11","M"
"I21-MAA000909-3_10_M-1-1.csv","I21","MAA000909","3","10","M"
"I21-MAA000937-3_8_M-1-1.csv","I21","MAA000937","3","8","M"
"I21-MAA001539-3_56_F-1-1.csv","I21","MAA001539","3","56","F"
"I21-MAA001632-3_56_F-1-1.csv","I21","MAA001632","3","56","F"
"I21-MAA001869-3_38_F-1-1.csv","I21","MAA001869","3","38","F"
"I21-MAA001872-3_39_F-1-1.csv","I21","MAA001872","3","39","F"
"I21-MAA001873-3_38_F-1-1.csv","I21","MAA001873","3","38","F"
"I21-MAA001875-3_39_F-1-1.csv","I21","MAA001875","3","39","F"
"I22-MAA000583-3_9_M-1-1.csv","I22","MAA000583","3","9","M"
"I22-MAA000611-3_8_M-1-1.csv","I22","MAA000611","3","8","M"
"I22-MAA000612-3_9_M-1-1.csv","I22","MAA000612","3","9","M"
"I22-MAA000870-3_10_M-1-1.csv","I22","MAA000870","3","10","M"
"I22-MAA000871-3_11_M-1-1.csv","I22","MAA000871","3","11","M"
"I22-MAA000909-3_10_M-1-1.csv","I22","MAA000909","3","10","M"
"I22-MAA000937-3_8_M-1-1.csv","I22","MAA000937","3","8","M"
"I22-MAA001869-3_38_F-1-1.csv","I22","MAA001869","3","38","F"
"I22-MAA001871-3_39_F-1-1.csv","I22","MAA001871","3","39","F"
"I22-MAA001872-3_39_F-1-1.csv","I22","MAA001872","3","39","F"
"I22-MAA001873-3_38_F-1-1.csv","I22","MAA001873","3","38","F"
"I22-MAA001875-3_39_F-1-1.csv","I22","MAA001875","3","39","F"
"I3-MAA000611-3_8_M-1-1.csv","I3","MAA000611","3","8","M"
"I3-MAA000612-3_9_M-1-1.csv","I3","MAA000612","3","9","M"
"I3-MAA000870-3_10_M-1-1.csv","I3","MAA000870","3","10","M"
"I3-MAA000871-3_11_M-1-1.csv","I3","MAA000871","3","11","M"
"I3-MAA000909-3_10_M-1-1.csv","I3","MAA000909","3","10","M"
"I3-MAA000937-3_8_M-1-1.csv","I3","MAA000937","3","8","M"
"I3-MAA001539-3_56_F-1-1.csv","I3","MAA001539","3","56","F"
"I3-MAA001632-3_56_F-1-1.csv","I3","MAA001632","3","56","F"
"I3-MAA001869-3_38_F-1-1.csv","I3","MAA001869","3","38","F"
"I3-MAA001871-3_39_F-1-1.csv","I3","MAA001871","3","39","F"
"I3-MAA001872-3_39_F-1-1.csv","I3","MAA001872","3","39","F"
"I3-MAA001873-3_38_F-1-1.csv","I3","MAA001873","3","38","F"
"I3-MAA001875-3_39_F-1-1.csv","I3","MAA001875","3","39","F"
"I4-MAA000583-3_9_M-1-1.csv","I4","MAA000583","3","9","M"
"I4-MAA000611-3_8_M-1-1.csv","I4","MAA000611","3","8","M"
"I4-MAA000612-3_9_M-1-1.csv","I4","MAA000612","3","9","M"
"I4-MAA000870-3_10_M-1-1.csv","I4","MAA000870","3","10","M"
"I4-MAA000871-3_11_M-1-1.csv","I4","MAA000871","3","11","M"
"I4-MAA000909-3_10_M-1-1.csv","I4","MAA000909","3","10","M"
"I4-MAA000937-3_8_M-1-1.csv","I4","MAA000937","3","8","M"
"I4-MAA001539-3_56_F-1-1.csv","I4","MAA001539","3","56","F"
"I4-MAA001632-3_56_F-1-1.csv","I4","MAA001632","3","56","F"
"I4-MAA001869-3_38_F-1-1.csv","I4","MAA001869","3","38","F"
"I4-MAA001872-3_39_F-1-1.csv","I4","MAA001872","3","39","F"
"I4-MAA001875-3_39_F-1-1.csv","I4","MAA001875","3","39","F"
"I5-MAA000583-3_9_M-1-1.csv","I5","MAA000583","3","9","M"
"I5-MAA000612-3_9_M-1-1.csv","I5","MAA000612","3","9","M"
"I5-MAA000870-3_10_M-1-1.csv","I5","MAA000870","3","10","M"
"I5-MAA000871-3_11_M-1-1.csv","I5","MAA000871","3","11","M"
"I5-MAA000909-3_10_M-1-1.csv","I5","MAA000909","3","10","M"
"I5-MAA000937-3_8_M-1-1.csv","I5","MAA000937","3","8","M"
"I5-MAA001539-3_56_F-1-1.csv","I5","MAA001539","3","56","F"
"I5-MAA001632-3_56_F-1-1.csv","I5","MAA001632","3","56","F"
"I5-MAA001869-3_38_F-1-1.csv","I5","MAA001869","3","38","F"
"I5-MAA001871-3_39_F-1-1.csv","I5","MAA001871","3","39","F"
"I5-MAA001872-3_39_F-1-1.csv","I5","MAA001872","3","39","F"
"I5-MAA001873-3_38_F-1-1.csv","I5","MAA001873","3","38","F"
"I6-MAA000583-3_9_M-1-1.csv","I6","MAA000583","3","9","M"
"I6-MAA000611-3_8_M-1-1.csv","I6","MAA000611","3","8","M"
"I6-MAA000612-3_9_M-1-1.csv","I6","MAA000612","3","9","M"
"I6-MAA000870-3_10_M-1-1.csv","I6","MAA000870","3","10","M"
"I6-MAA000871-3_11_M-1-1.csv","I6","MAA000871","3","11","M"
"I6-MAA000909-3_10_M-1-1.csv","I6","MAA000909","3","10","M"
"I6-MAA000937-3_8_M-1-1.csv","I6","MAA000937","3","8","M"
"I6-MAA001539-3_56_F-1-1.csv","I6","MAA001539","3","56","F"
"I6-MAA001632-3_56_F-1-1.csv","I6","MAA001632","3","56","F"
"I6-MAA001869-3_38_F-1-1.csv","I6","MAA001869","3","38","F"
"I6-MAA001871-3_39_F-1-1.csv","I6","MAA001871","3","39","F"
"I6-MAA001872-3_39_F-1-1.csv","I6","MAA001872","3","39","F"
"I6-MAA001873-3_38_F-1-1.csv","I6","MAA001873","3","38","F"
"I6-MAA001875-3_39_F-1-1.csv","I6","MAA001875","3","39","F"
"I7-MAA000611-3_8_M-1-1.csv","I7","MAA000611","3","8","M"
"I7-MAA000612-3_9_M-1-1.csv","I7","MAA000612","3","9","M"
"I7-MAA000871-3_11_M-1-1.csv","I7","MAA000871","3","11","M"
"I7-MAA000909-3_10_M-1-1.csv","I7","MAA000909","3","10","M"
"I7-MAA000937-3_8_M-1-1.csv","I7","MAA000937","3","8","M"
"I7-MAA001539-3_56_F-1-1.csv","I7","MAA001539","3","56","F"
"I7-MAA001632-3_56_F-1-1.csv","I7","MAA001632","3","56","F"
"I7-MAA001869-3_38_F-1-1.csv","I7","MAA001869","3","38","F"
"I7-MAA001871-3_39_F-1-1.csv","I7","MAA001871","3","39","F"
"I7-MAA001872-3_39_F-1-1.csv","I7","MAA001872","3","39","F"
"I7-MAA001873-3_38_F-1-1.csv","I7","MAA001873","3","38","F"
"I7-MAA001875-3_39_F-1-1.csv","I7","MAA001875","3","39","F"
"I8-MAA000611-3_8_M-1-1.csv","I8","MAA000611","3","8","M"
"I8-MAA000870-3_10_M-1-1.csv","I8","MAA000870","3","10","M"
"I8-MAA000871-3_11_M-1-1.csv","I8","MAA000871","3","11","M"
"I8-MAA000909-3_10_M-1-1.csv","I8","MAA000909","3","10","M"
"I8-MAA001539-3_56_F-1-1.csv","I8","MAA001539","3","56","F"
"I8-MAA001632-3_56_F-1-1.csv","I8","MAA001632","3","56","F"
"I8-MAA001869-3_38_F-1-1.csv","I8","MAA001869","3","38","F"
"I8-MAA001871-3_39_F-1-1.csv","I8","MAA001871","3","39","F"
"I8-MAA001872-3_39_F-1-1.csv","I8","MAA001872","3","39","F"
"I8-MAA001875-3_39_F-1-1.csv","I8","MAA001875","3","39","F"
"I9-MAA000583-3_9_M-1-1.csv","I9","MAA000583","3","9","M"
"I9-MAA000611-3_8_M-1-1.csv","I9","MAA000611","3","8","M"
"I9-MAA000871-3_11_M-1-1.csv","I9","MAA000871","3","11","M"
"I9-MAA000909-3_10_M-1-1.csv","I9","MAA000909","3","10","M"
"I9-MAA000937-3_8_M-1-1.csv","I9","MAA000937","3","8","M"
"I9-MAA001539-3_56_F-1-1.csv","I9","MAA001539","3","56","F"
"I9-MAA001632-3_56_F-1-1.csv","I9","MAA001632","3","56","F"
"I9-MAA001869-3_38_F-1-1.csv","I9","MAA001869","3","38","F"
"I9-MAA001871-3_39_F-1-1.csv","I9","MAA001871","3","39","F"
"I9-MAA001873-3_38_F-1-1.csv","I9","MAA001873","3","38","F"
"I9-MAA001875-3_39_F-1-1.csv","I9","MAA001875","3","39","F"
"J1-MAA000583-3_9_M-1-1.csv","J1","MAA000583","3","9","M"
"J1-MAA000611-3_8_M-1-1.csv","J1","MAA000611","3","8","M"
"J1-MAA000612-3_9_M-1-1.csv","J1","MAA000612","3","9","M"
"J1-MAA000870-3_10_M-1-1.csv","J1","MAA000870","3","10","M"
"J1-MAA000871-3_11_M-1-1.csv","J1","MAA000871","3","11","M"
"J1-MAA000909-3_10_M-1-1.csv","J1","MAA000909","3","10","M"
"J1-MAA000937-3_8_M-1-1.csv","J1","MAA000937","3","8","M"
"J1-MAA001539-3_56_F-1-1.csv","J1","MAA001539","3","56","F"
"J1-MAA001632-3_56_F-1-1.csv","J1","MAA001632","3","56","F"
"J1-MAA001869-3_38_F-1-1.csv","J1","MAA001869","3","38","F"
"J1-MAA001871-3_39_F-1-1.csv","J1","MAA001871","3","39","F"
"J1-MAA001872-3_39_F-1-1.csv","J1","MAA001872","3","39","F"
"J1-MAA001873-3_38_F-1-1.csv","J1","MAA001873","3","38","F"
"J10-MAA000611-3_8_M-1-1.csv","J10","MAA000611","3","8","M"
"J10-MAA000612-3_9_M-1-1.csv","J10","MAA000612","3","9","M"
"J10-MAA000870-3_10_M-1-1.csv","J10","MAA000870","3","10","M"
"J10-MAA000871-3_11_M-1-1.csv","J10","MAA000871","3","11","M"
"J10-MAA000909-3_10_M-1-1.csv","J10","MAA000909","3","10","M"
"J10-MAA000937-3_8_M-1-1.csv","J10","MAA000937","3","8","M"
"J10-MAA001539-3_56_F-1-1.csv","J10","MAA001539","3","56","F"
"J10-MAA001632-3_56_F-1-1.csv","J10","MAA001632","3","56","F"
"J10-MAA001869-3_38_F-1-1.csv","J10","MAA001869","3","38","F"
"J10-MAA001871-3_39_F-1-1.csv","J10","MAA001871","3","39","F"
"J10-MAA001872-3_39_F-1-1.csv","J10","MAA001872","3","39","F"
"J10-MAA001875-3_39_F-1-1.csv","J10","MAA001875","3","39","F"
"J11-MAA000583-3_9_M-1-1.csv","J11","MAA000583","3","9","M"
"J11-MAA000611-3_8_M-1-1.csv","J11","MAA000611","3","8","M"
"J11-MAA000870-3_10_M-1-1.csv","J11","MAA000870","3","10","M"
"J11-MAA000871-3_11_M-1-1.csv","J11","MAA000871","3","11","M"
"J11-MAA000909-3_10_M-1-1.csv","J11","MAA000909","3","10","M"
"J11-MAA001539-3_56_F-1-1.csv","J11","MAA001539","3","56","F"
"J11-MAA001632-3_56_F-1-1.csv","J11","MAA001632","3","56","F"
"J11-MAA001869-3_38_F-1-1.csv","J11","MAA001869","3","38","F"
"J11-MAA001871-3_39_F-1-1.csv","J11","MAA001871","3","39","F"
"J11-MAA001872-3_39_F-1-1.csv","J11","MAA001872","3","39","F"
"J11-MAA001873-3_38_F-1-1.csv","J11","MAA001873","3","38","F"
"J11-MAA001875-3_39_F-1-1.csv","J11","MAA001875","3","39","F"
"J12-MAA000583-3_9_M-1-1.csv","J12","MAA000583","3","9","M"
"J12-MAA000870-3_10_M-1-1.csv","J12","MAA000870","3","10","M"
"J12-MAA000871-3_11_M-1-1.csv","J12","MAA000871","3","11","M"
"J12-MAA000909-3_10_M-1-1.csv","J12","MAA000909","3","10","M"
"J12-MAA000937-3_8_M-1-1.csv","J12","MAA000937","3","8","M"
"J12-MAA001539-3_56_F-1-1.csv","J12","MAA001539","3","56","F"
"J12-MAA001632-3_56_F-1-1.csv","J12","MAA001632","3","56","F"
"J12-MAA001869-3_38_F-1-1.csv","J12","MAA001869","3","38","F"
"J12-MAA001871-3_39_F-1-1.csv","J12","MAA001871","3","39","F"
"J12-MAA001872-3_39_F-1-1.csv","J12","MAA001872","3","39","F"
"J12-MAA001875-3_39_F-1-1.csv","J12","MAA001875","3","39","F"
"J13-MAA000583-3_9_M-1-1.csv","J13","MAA000583","3","9","M"
"J13-MAA000611-3_8_M-1-1.csv","J13","MAA000611","3","8","M"
"J13-MAA000612-3_9_M-1-1.csv","J13","MAA000612","3","9","M"
"J13-MAA000871-3_11_M-1-1.csv","J13","MAA000871","3","11","M"
"J13-MAA000909-3_10_M-1-1.csv","J13","MAA000909","3","10","M"
"J13-MAA001539-3_56_F-1-1.csv","J13","MAA001539","3","56","F"
"J13-MAA001632-3_56_F-1-1.csv","J13","MAA001632","3","56","F"
"J13-MAA001869-3_38_F-1-1.csv","J13","MAA001869","3","38","F"
"J13-MAA001871-3_39_F-1-1.csv","J13","MAA001871","3","39","F"
"J13-MAA001872-3_39_F-1-1.csv","J13","MAA001872","3","39","F"
"J13-MAA001873-3_38_F-1-1.csv","J13","MAA001873","3","38","F"
"J14-MAA000611-3_8_M-1-1.csv","J14","MAA000611","3","8","M"
"J14-MAA000612-3_9_M-1-1.csv","J14","MAA000612","3","9","M"
"J14-MAA000871-3_11_M-1-1.csv","J14","MAA000871","3","11","M"
"J14-MAA000909-3_10_M-1-1.csv","J14","MAA000909","3","10","M"
"J14-MAA001539-3_56_F-1-1.csv","J14","MAA001539","3","56","F"
"J14-MAA001632-3_56_F-1-1.csv","J14","MAA001632","3","56","F"
"J14-MAA001869-3_38_F-1-1.csv","J14","MAA001869","3","38","F"
"J14-MAA001871-3_39_F-1-1.csv","J14","MAA001871","3","39","F"
"J14-MAA001873-3_38_F-1-1.csv","J14","MAA001873","3","38","F"
"J14-MAA001875-3_39_F-1-1.csv","J14","MAA001875","3","39","F"
"J15-MAA000611-3_8_M-1-1.csv","J15","MAA000611","3","8","M"
"J15-MAA000871-3_11_M-1-1.csv","J15","MAA000871","3","11","M"
"J15-MAA000909-3_10_M-1-1.csv","J15","MAA000909","3","10","M"
"J15-MAA001539-3_56_F-1-1.csv","J15","MAA001539","3","56","F"
"J15-MAA001632-3_56_F-1-1.csv","J15","MAA001632","3","56","F"
"J15-MAA001869-3_38_F-1-1.csv","J15","MAA001869","3","38","F"
"J15-MAA001871-3_39_F-1-1.csv","J15","MAA001871","3","39","F"
"J15-MAA001873-3_38_F-1-1.csv","J15","MAA001873","3","38","F"
"J16-MAA000583-3_9_M-1-1.csv","J16","MAA000583","3","9","M"
"J16-MAA000611-3_8_M-1-1.csv","J16","MAA000611","3","8","M"
"J16-MAA000612-3_9_M-1-1.csv","J16","MAA000612","3","9","M"
"J16-MAA000870-3_10_M-1-1.csv","J16","MAA000870","3","10","M"
"J16-MAA000871-3_11_M-1-1.csv","J16","MAA000871","3","11","M"
"J16-MAA000937-3_8_M-1-1.csv","J16","MAA000937","3","8","M"
"J16-MAA001539-3_56_F-1-1.csv","J16","MAA001539","3","56","F"
"J16-MAA001632-3_56_F-1-1.csv","J16","MAA001632","3","56","F"
"J16-MAA001869-3_38_F-1-1.csv","J16","MAA001869","3","38","F"
"J16-MAA001872-3_39_F-1-1.csv","J16","MAA001872","3","39","F"
"J16-MAA001875-3_39_F-1-1.csv","J16","MAA001875","3","39","F"
"J17-MAA000611-3_8_M-1-1.csv","J17","MAA000611","3","8","M"
"J17-MAA000870-3_10_M-1-1.csv","J17","MAA000870","3","10","M"
"J17-MAA000871-3_11_M-1-1.csv","J17","MAA000871","3","11","M"
"J17-MAA000909-3_10_M-1-1.csv","J17","MAA000909","3","10","M"
"J17-MAA001539-3_56_F-1-1.csv","J17","MAA001539","3","56","F"
"J17-MAA001632-3_56_F-1-1.csv","J17","MAA001632","3","56","F"
"J17-MAA001869-3_38_F-1-1.csv","J17","MAA001869","3","38","F"
"J17-MAA001871-3_39_F-1-1.csv","J17","MAA001871","3","39","F"
"J17-MAA001872-3_39_F-1-1.csv","J17","MAA001872","3","39","F"
"J17-MAA001873-3_38_F-1-1.csv","J17","MAA001873","3","38","F"
"J17-MAA001875-3_39_F-1-1.csv","J17","MAA001875","3","39","F"
"J18-MAA000583-3_9_M-1-1.csv","J18","MAA000583","3","9","M"
"J18-MAA000611-3_8_M-1-1.csv","J18","MAA000611","3","8","M"
"J18-MAA000612-3_9_M-1-1.csv","J18","MAA000612","3","9","M"
"J18-MAA000870-3_10_M-1-1.csv","J18","MAA000870","3","10","M"
"J18-MAA000871-3_11_M-1-1.csv","J18","MAA000871","3","11","M"
"J18-MAA000909-3_10_M-1-1.csv","J18","MAA000909","3","10","M"
"J18-MAA000937-3_8_M-1-1.csv","J18","MAA000937","3","8","M"
"J18-MAA001539-3_56_F-1-1.csv","J18","MAA001539","3","56","F"
"J18-MAA001632-3_56_F-1-1.csv","J18","MAA001632","3","56","F"
"J18-MAA001871-3_39_F-1-1.csv","J18","MAA001871","3","39","F"
"J18-MAA001872-3_39_F-1-1.csv","J18","MAA001872","3","39","F"
"J18-MAA001873-3_38_F-1-1.csv","J18","MAA001873","3","38","F"
"J18-MAA001875-3_39_F-1-1.csv","J18","MAA001875","3","39","F"
"J19-MAA000583-3_9_M-1-1.csv","J19","MAA000583","3","9","M"
"J19-MAA000611-3_8_M-1-1.csv","J19","MAA000611","3","8","M"
"J19-MAA000612-3_9_M-1-1.csv","J19","MAA000612","3","9","M"
"J19-MAA000870-3_10_M-1-1.csv","J19","MAA000870","3","10","M"
"J19-MAA000871-3_11_M-1-1.csv","J19","MAA000871","3","11","M"
"J19-MAA000909-3_10_M-1-1.csv","J19","MAA000909","3","10","M"
"J19-MAA000937-3_8_M-1-1.csv","J19","MAA000937","3","8","M"
"J19-MAA001539-3_56_F-1-1.csv","J19","MAA001539","3","56","F"
"J19-MAA001632-3_56_F-1-1.csv","J19","MAA001632","3","56","F"
"J19-MAA001869-3_38_F-1-1.csv","J19","MAA001869","3","38","F"
"J19-MAA001871-3_39_F-1-1.csv","J19","MAA001871","3","39","F"
"J19-MAA001872-3_39_F-1-1.csv","J19","MAA001872","3","39","F"
"J19-MAA001873-3_38_F-1-1.csv","J19","MAA001873","3","38","F"
"J19-MAA001875-3_39_F-1-1.csv","J19","MAA001875","3","39","F"
"J2-MAA000583-3_9_M-1-1.csv","J2","MAA000583","3","9","M"
"J2-MAA000611-3_8_M-1-1.csv","J2","MAA000611","3","8","M"
"J2-MAA000612-3_9_M-1-1.csv","J2","MAA000612","3","9","M"
"J2-MAA000870-3_10_M-1-1.csv","J2","MAA000870","3","10","M"
"J2-MAA000871-3_11_M-1-1.csv","J2","MAA000871","3","11","M"
"J2-MAA000909-3_10_M-1-1.csv","J2","MAA000909","3","10","M"
"J2-MAA000937-3_8_M-1-1.csv","J2","MAA000937","3","8","M"
"J2-MAA001539-3_56_F-1-1.csv","J2","MAA001539","3","56","F"
"J2-MAA001632-3_56_F-1-1.csv","J2","MAA001632","3","56","F"
"J2-MAA001869-3_38_F-1-1.csv","J2","MAA001869","3","38","F"
"J2-MAA001871-3_39_F-1-1.csv","J2","MAA001871","3","39","F"
"J2-MAA001872-3_39_F-1-1.csv","J2","MAA001872","3","39","F"
"J2-MAA001875-3_39_F-1-1.csv","J2","MAA001875","3","39","F"
"J20-MAA000583-3_9_M-1-1.csv","J20","MAA000583","3","9","M"
"J20-MAA000611-3_8_M-1-1.csv","J20","MAA000611","3","8","M"
"J20-MAA000870-3_10_M-1-1.csv","J20","MAA000870","3","10","M"
"J20-MAA000871-3_11_M-1-1.csv","J20","MAA000871","3","11","M"
"J20-MAA000909-3_10_M-1-1.csv","J20","MAA000909","3","10","M"
"J20-MAA000937-3_8_M-1-1.csv","J20","MAA000937","3","8","M"
"J20-MAA001539-3_56_F-1-1.csv","J20","MAA001539","3","56","F"
"J20-MAA001869-3_38_F-1-1.csv","J20","MAA001869","3","38","F"
"J20-MAA001871-3_39_F-1-1.csv","J20","MAA001871","3","39","F"
"J20-MAA001872-3_39_F-1-1.csv","J20","MAA001872","3","39","F"
"J20-MAA001873-3_38_F-1-1.csv","J20","MAA001873","3","38","F"
"J20-MAA001875-3_39_F-1-1.csv","J20","MAA001875","3","39","F"
"J21-MAA000583-3_9_M-1-1.csv","J21","MAA000583","3","9","M"
"J21-MAA000611-3_8_M-1-1.csv","J21","MAA000611","3","8","M"
"J21-MAA000870-3_10_M-1-1.csv","J21","MAA000870","3","10","M"
"J21-MAA000909-3_10_M-1-1.csv","J21","MAA000909","3","10","M"
"J21-MAA000937-3_8_M-1-1.csv","J21","MAA000937","3","8","M"
"J21-MAA001539-3_56_F-1-1.csv","J21","MAA001539","3","56","F"
"J21-MAA001632-3_56_F-1-1.csv","J21","MAA001632","3","56","F"
"J21-MAA001871-3_39_F-1-1.csv","J21","MAA001871","3","39","F"
"J21-MAA001872-3_39_F-1-1.csv","J21","MAA001872","3","39","F"
"J21-MAA001873-3_38_F-1-1.csv","J21","MAA001873","3","38","F"
"J21-MAA001875-3_39_F-1-1.csv","J21","MAA001875","3","39","F"
"J22-MAA000583-3_9_M-1-1.csv","J22","MAA000583","3","9","M"
"J22-MAA000611-3_8_M-1-1.csv","J22","MAA000611","3","8","M"
"J22-MAA000870-3_10_M-1-1.csv","J22","MAA000870","3","10","M"
"J22-MAA000871-3_11_M-1-1.csv","J22","MAA000871","3","11","M"
"J22-MAA000909-3_10_M-1-1.csv","J22","MAA000909","3","10","M"
"J22-MAA000937-3_8_M-1-1.csv","J22","MAA000937","3","8","M"
"J22-MAA001539-3_56_F-1-1.csv","J22","MAA001539","3","56","F"
"J22-MAA001869-3_38_F-1-1.csv","J22","MAA001869","3","38","F"
"J22-MAA001871-3_39_F-1-1.csv","J22","MAA001871","3","39","F"
"J22-MAA001872-3_39_F-1-1.csv","J22","MAA001872","3","39","F"
"J22-MAA001873-3_38_F-1-1.csv","J22","MAA001873","3","38","F"
"J3-MAA000611-3_8_M-1-1.csv","J3","MAA000611","3","8","M"
"J3-MAA000612-3_9_M-1-1.csv","J3","MAA000612","3","9","M"
"J3-MAA000871-3_11_M-1-1.csv","J3","MAA000871","3","11","M"
"J3-MAA000909-3_10_M-1-1.csv","J3","MAA000909","3","10","M"
"J3-MAA000937-3_8_M-1-1.csv","J3","MAA000937","3","8","M"
"J3-MAA001539-3_56_F-1-1.csv","J3","MAA001539","3","56","F"
"J3-MAA001632-3_56_F-1-1.csv","J3","MAA001632","3","56","F"
"J3-MAA001869-3_38_F-1-1.csv","J3","MAA001869","3","38","F"
"J3-MAA001871-3_39_F-1-1.csv","J3","MAA001871","3","39","F"
"J3-MAA001872-3_39_F-1-1.csv","J3","MAA001872","3","39","F"
"J3-MAA001873-3_38_F-1-1.csv","J3","MAA001873","3","38","F"
"J4-MAA000611-3_8_M-1-1.csv","J4","MAA000611","3","8","M"
"J4-MAA000612-3_9_M-1-1.csv","J4","MAA000612","3","9","M"
"J4-MAA000870-3_10_M-1-1.csv","J4","MAA000870","3","10","M"
"J4-MAA000871-3_11_M-1-1.csv","J4","MAA000871","3","11","M"
"J4-MAA000909-3_10_M-1-1.csv","J4","MAA000909","3","10","M"
"J4-MAA000937-3_8_M-1-1.csv","J4","MAA000937","3","8","M"
